"","workerid","scale","degree","stars","judgment","language","exp","compliant","word"
"1188","A10DCC73F2CKHC","liked_loved","hi2",3,1,"english","e10",TRUE,"liked"
"1189","A10DCC73F2CKHC","palatable_delicious","hi1",1,0,"english","e10",TRUE,"delicious"
"1190","A10DCC73F2CKHC","some_all","low1",2,1,"english","e10",TRUE,"some"
"1191","A10DCC73F2CKHC","palatable_delicious","low1",4,0,"english","e10",TRUE,"gross"
"1192","A10DCC73F2CKHC","palatable_delicious","hi1",2,0,"english","e10",TRUE,"delicious"
"1193","A10DCC73F2CKHC","good_excellent","hi1",2,0,"english","e10",TRUE,"excellent"
"1194","A10DCC73F2CKHC","liked_loved","hi1",1,0,"english","e10",TRUE,"loved"
"1195","A10DCC73F2CKHC","palatable_delicious","low2",2,1,"english","e10",TRUE,"disgusting"
"1196","A10DCC73F2CKHC","palatable_delicious","low2",3,0,"english","e10",TRUE,"disgusting"
"1197","A10DCC73F2CKHC","good_excellent","hi2",5,1,"english","e10",TRUE,"good"
"1198","A10DCC73F2CKHC","memorable_unforgettable","hi2",1,0,"english","e10",TRUE,"memorable"
"1199","A10DCC73F2CKHC","palatable_delicious","low1",5,0,"english","e10",TRUE,"gross"
"1200","A10DCC73F2CKHC","liked_loved","low1",2,1,"english","e10",TRUE,"disliked"
"1201","A23YHQJADTCAZY","palatable_delicious","low2",5,0,"English","e10",TRUE,"disgusting"
"1202","A23YHQJADTCAZY","some_all","hi1",2,0,"English","e10",TRUE,"all"
"1203","A23YHQJADTCAZY","memorable_unforgettable","low1",4,1,"English","e10",TRUE,"bland"
"1204","A23YHQJADTCAZY","good_excellent","hi1",1,0,"English","e10",TRUE,"excellent"
"1205","A23YHQJADTCAZY","liked_loved","low2",2,1,"English","e10",TRUE,"hated"
"1206","A23YHQJADTCAZY","palatable_delicious","hi2",4,1,"English","e10",TRUE,"palatable"
"1207","A23YHQJADTCAZY","some_all","hi1",3,0,"English","e10",TRUE,"all"
"1208","A23YHQJADTCAZY","some_all","low2",3,0,"English","e10",TRUE,"none"
"1209","A23YHQJADTCAZY","good_excellent","hi1",3,0,"English","e10",TRUE,"excellent"
"1210","A23YHQJADTCAZY","memorable_unforgettable","hi1",2,0,"English","e10",TRUE,"unforgettable"
"1211","A23YHQJADTCAZY","palatable_delicious","hi1",4,1,"English","e10",TRUE,"delicious"
"1212","A23YHQJADTCAZY","good_excellent","hi1",5,1,"English","e10",TRUE,"excellent"
"1213","A23YHQJADTCAZY","some_all","hi2",5,1,"English","e10",TRUE,"most"
"1214","A23YHQJADTCAZY","liked_loved","low2",3,0,"English","e10",TRUE,"hated"
"1215","A23YHQJADTCAZY","palatable_delicious","low1",5,0,"English","e10",TRUE,"gross"
"1216","A23YHQJADTCAZY","liked_loved","low1",2,1,"English","e10",TRUE,"disliked"
"1217","A23YHQJADTCAZY","palatable_delicious","hi1",3,0,"English","e10",TRUE,"delicious"
"1218","A23YHQJADTCAZY","memorable_unforgettable","low1",1,1,"English","e10",TRUE,"bland"
"1219","A23YHQJADTCAZY","memorable_unforgettable","hi2",3,0,"English","e10",TRUE,"memorable"
"1220","A23YHQJADTCAZY","palatable_delicious","low2",2,1,"English","e10",TRUE,"disgusting"
"1221","A23YHQJADTCAZY","memorable_unforgettable","low1",3,1,"English","e10",TRUE,"bland"
"1222","A23YHQJADTCAZY","some_all","hi1",1,0,"English","e10",TRUE,"all"
"1223","A23YHQJADTCAZY","good_excellent","hi2",4,1,"English","e10",TRUE,"good"
"1224","A23YHQJADTCAZY","palatable_delicious","low1",3,0,"English","e10",TRUE,"gross"
"1225","A23YHQJADTCAZY","liked_loved","low1",1,1,"English","e10",TRUE,"disliked"
"1226","A23YHQJADTCAZY","some_all","low1",1,0,"English","e10",TRUE,"some"
"1227","A23YHQJADTCAZY","liked_loved","low1",3,0,"English","e10",TRUE,"disliked"
"1228","A23YHQJADTCAZY","good_excellent","hi2",3,0,"English","e10",TRUE,"good"
"1229","A23YHQJADTCAZY","liked_loved","hi2",4,1,"English","e10",TRUE,"liked"
"1230","A23YHQJADTCAZY","some_all","hi1",5,1,"English","e10",TRUE,"all"
"1231","A23YHQJADTCAZY","palatable_delicious","hi1",5,1,"English","e10",TRUE,"delicious"
"1232","A23YHQJADTCAZY","some_all","low1",3,1,"English","e10",TRUE,"some"
"1233","A23YHQJADTCAZY","some_all","low1",2,1,"English","e10",TRUE,"some"
"1234","A23YHQJADTCAZY","good_excellent","low2",5,0,"English","e10",TRUE,"horrible"
"1235","A23YHQJADTCAZY","good_excellent","low1",2,1,"English","e10",TRUE,"bad"
"1236","A23YHQJADTCAZY","liked_loved","hi1",5,1,"English","e10",TRUE,"loved"
"1237","A23YHQJADTCAZY","memorable_unforgettable","hi2",1,0,"English","e10",TRUE,"memorable"
"1238","A23YHQJADTCAZY","liked_loved","hi2",1,0,"English","e10",TRUE,"liked"
"1239","A23YHQJADTCAZY","memorable_unforgettable","hi1",5,1,"English","e10",TRUE,"unforgettable"
"1240","A23YHQJADTCAZY","good_excellent","low2",3,0,"English","e10",TRUE,"horrible"
"1241","A23YHQJADTCAZY","good_excellent","low1",1,1,"English","e10",TRUE,"bad"
"1242","A23YHQJADTCAZY","memorable_unforgettable","low1",2,1,"English","e10",TRUE,"bland"
"1243","A23YHQJADTCAZY","good_excellent","low2",2,0,"English","e10",TRUE,"horrible"
"1244","A23YHQJADTCAZY","liked_loved","hi1",4,1,"English","e10",TRUE,"loved"
"1245","A23YHQJADTCAZY","memorable_unforgettable","hi1",4,1,"English","e10",TRUE,"unforgettable"
"1246","A23YHQJADTCAZY","good_excellent","hi1",4,1,"English","e10",TRUE,"excellent"
"1247","A23YHQJADTCAZY","palatable_delicious","hi2",3,1,"English","e10",TRUE,"palatable"
"1248","A23YHQJADTCAZY","good_excellent","hi2",2,0,"English","e10",TRUE,"good"
"1249","A23YHQJADTCAZY","palatable_delicious","hi2",5,1,"English","e10",TRUE,"palatable"
"1250","A23YHQJADTCAZY","memorable_unforgettable","hi1",3,0,"English","e10",TRUE,"unforgettable"
"1251","A23YHQJADTCAZY","palatable_delicious","low1",2,1,"English","e10",TRUE,"gross"
"1252","A23YHQJADTCAZY","some_all","low2",2,0,"English","e10",TRUE,"none"
"1253","A23YHQJADTCAZY","good_excellent","hi2",5,1,"English","e10",TRUE,"good"
"1254","A23YHQJADTCAZY","liked_loved","hi1",3,0,"English","e10",TRUE,"loved"
"1255","A23YHQJADTCAZY","memorable_unforgettable","hi1",1,0,"English","e10",TRUE,"unforgettable"
"1256","A23YHQJADTCAZY","some_all","hi2",4,1,"English","e10",TRUE,"most"
"1257","A23YHQJADTCAZY","palatable_delicious","low1",1,1,"English","e10",TRUE,"gross"
"1258","A23YHQJADTCAZY","liked_loved","low1",4,0,"English","e10",TRUE,"disliked"
"1259","A23YHQJADTCAZY","some_all","hi2",3,1,"English","e10",TRUE,"most"
"1260","A23YHQJADTCAZY","memorable_unforgettable","hi2",5,1,"English","e10",TRUE,"memorable"
"1261","A23YHQJADTCAZY","good_excellent","low2",4,0,"English","e10",TRUE,"horrible"
"1262","A23YHQJADTCAZY","memorable_unforgettable","low2",5,0,"English","e10",TRUE,"forgettable"
"1263","A23YHQJADTCAZY","good_excellent","low1",5,0,"English","e10",TRUE,"bad"
"1264","A23YHQJADTCAZY","good_excellent","hi2",1,0,"English","e10",TRUE,"good"
"1265","A23YHQJADTCAZY","good_excellent","low2",1,1,"English","e10",TRUE,"horrible"
"1266","A23YHQJADTCAZY","some_all","low2",4,0,"English","e10",TRUE,"none"
"1267","A23YHQJADTCAZY","liked_loved","low2",4,0,"English","e10",TRUE,"hated"
"1268","A23YHQJADTCAZY","palatable_delicious","low2",1,1,"English","e10",TRUE,"disgusting"
"1269","A23YHQJADTCAZY","some_all","hi1",4,0,"English","e10",TRUE,"all"
"1270","A23YHQJADTCAZY","good_excellent","low1",4,0,"English","e10",TRUE,"bad"
"1271","A23YHQJADTCAZY","some_all","low2",1,1,"English","e10",TRUE,"none"
"1272","A23YHQJADTCAZY","liked_loved","low1",5,0,"English","e10",TRUE,"disliked"
"1273","A23YHQJADTCAZY","liked_loved","low2",1,1,"English","e10",TRUE,"hated"
"1274","A23YHQJADTCAZY","liked_loved","low2",5,0,"English","e10",TRUE,"hated"
"1275","A23YHQJADTCAZY","memorable_unforgettable","low1",5,0,"English","e10",TRUE,"bland"
"1276","A23YHQJADTCAZY","palatable_delicious","hi1",1,0,"English","e10",TRUE,"delicious"
"1277","A23YHQJADTCAZY","some_all","low1",4,1,"English","e10",TRUE,"some"
"1278","A23YHQJADTCAZY","liked_loved","hi2",5,1,"English","e10",TRUE,"liked"
"1279","A23YHQJADTCAZY","memorable_unforgettable","low2",3,1,"English","e10",TRUE,"forgettable"
"1280","A23YHQJADTCAZY","liked_loved","hi1",2,0,"English","e10",TRUE,"loved"
"1281","A23YHQJADTCAZY","palatable_delicious","hi2",2,1,"English","e10",TRUE,"palatable"
"1282","A23YHQJADTCAZY","some_all","hi2",1,0,"English","e10",TRUE,"most"
"1283","A23YHQJADTCAZY","memorable_unforgettable","low2",1,1,"English","e10",TRUE,"forgettable"
"1284","A23YHQJADTCAZY","good_excellent","hi1",2,0,"English","e10",TRUE,"excellent"
"1285","A23YHQJADTCAZY","liked_loved","hi2",3,0,"English","e10",TRUE,"liked"
"1286","A23YHQJADTCAZY","some_all","low2",5,0,"English","e10",TRUE,"none"
"1287","A23YHQJADTCAZY","liked_loved","hi1",1,0,"English","e10",TRUE,"loved"
"1288","A23YHQJADTCAZY","some_all","hi2",2,0,"English","e10",TRUE,"most"
"1289","A23YHQJADTCAZY","palatable_delicious","low1",4,0,"English","e10",TRUE,"gross"
"1290","A23YHQJADTCAZY","palatable_delicious","low2",4,0,"English","e10",TRUE,"disgusting"
"1291","A23YHQJADTCAZY","palatable_delicious","hi2",1,0,"English","e10",TRUE,"palatable"
"1292","A23YHQJADTCAZY","palatable_delicious","low2",3,0,"English","e10",TRUE,"disgusting"
"1293","A23YHQJADTCAZY","some_all","low1",5,1,"English","e10",TRUE,"some"
"1294","A23YHQJADTCAZY","memorable_unforgettable","low2",4,0,"English","e10",TRUE,"forgettable"
"1295","A23YHQJADTCAZY","memorable_unforgettable","hi2",4,1,"English","e10",TRUE,"memorable"
"1296","A23YHQJADTCAZY","liked_loved","hi2",2,0,"English","e10",TRUE,"liked"
"1297","A23YHQJADTCAZY","palatable_delicious","hi1",2,0,"English","e10",TRUE,"delicious"
"1298","A23YHQJADTCAZY","memorable_unforgettable","low2",2,1,"English","e10",TRUE,"forgettable"
"1299","A23YHQJADTCAZY","good_excellent","low1",3,0,"English","e10",TRUE,"bad"
"1300","A23YHQJADTCAZY","memorable_unforgettable","hi2",2,0,"English","e10",TRUE,"memorable"
"1301","A1NIR9P71IFEU3","good_excellent","low1",3,0,"English","e10",TRUE,"bad"
"1302","A1NIR9P71IFEU3","palatable_delicious","low2",1,1,"English","e10",TRUE,"disgusting"
"1303","A1NIR9P71IFEU3","liked_loved","low1",4,0,"English","e10",TRUE,"disliked"
"1304","A1NIR9P71IFEU3","palatable_delicious","hi1",2,0,"English","e10",TRUE,"delicious"
"1305","A1NIR9P71IFEU3","palatable_delicious","hi2",1,0,"English","e10",TRUE,"palatable"
"1306","A1NIR9P71IFEU3","liked_loved","hi1",3,0,"English","e10",TRUE,"loved"
"1307","A1NIR9P71IFEU3","good_excellent","hi2",4,1,"English","e10",TRUE,"good"
"1308","A1NIR9P71IFEU3","some_all","low1",1,0,"English","e10",TRUE,"some"
"1309","A1NIR9P71IFEU3","palatable_delicious","low2",5,0,"English","e10",TRUE,"disgusting"
"1310","A1NIR9P71IFEU3","good_excellent","low2",4,0,"English","e10",TRUE,"horrible"
"1311","A1NIR9P71IFEU3","good_excellent","hi2",1,0,"English","e10",TRUE,"good"
"1312","A1NIR9P71IFEU3","good_excellent","low2",1,1,"English","e10",TRUE,"horrible"
"1313","A1NIR9P71IFEU3","some_all","hi1",2,0,"English","e10",TRUE,"all"
"1314","A1NIR9P71IFEU3","memorable_unforgettable","low1",1,0,"English","e10",TRUE,"bland"
"1315","A1NIR9P71IFEU3","memorable_unforgettable","hi1",2,0,"English","e10",TRUE,"unforgettable"
"1316","A1NIR9P71IFEU3","memorable_unforgettable","hi1",1,1,"English","e10",TRUE,"unforgettable"
"1317","A1NIR9P71IFEU3","memorable_unforgettable","low2",2,1,"English","e10",TRUE,"forgettable"
"1318","A1NIR9P71IFEU3","liked_loved","low1",3,0,"English","e10",TRUE,"disliked"
"1319","A1NIR9P71IFEU3","palatable_delicious","low1",4,0,"English","e10",TRUE,"gross"
"1320","A1NIR9P71IFEU3","good_excellent","hi2",2,0,"English","e10",TRUE,"good"
"1321","A1NIR9P71IFEU3","memorable_unforgettable","hi2",3,0,"English","e10",TRUE,"memorable"
"1322","A1NIR9P71IFEU3","palatable_delicious","hi2",2,0,"English","e10",TRUE,"palatable"
"1323","A1NIR9P71IFEU3","memorable_unforgettable","hi2",5,1,"English","e10",TRUE,"memorable"
"1324","A1NIR9P71IFEU3","liked_loved","low1",1,1,"English","e10",TRUE,"disliked"
"1325","A1NIR9P71IFEU3","liked_loved","hi2",4,1,"English","e10",TRUE,"liked"
"1326","A1NIR9P71IFEU3","memorable_unforgettable","low2",4,0,"English","e10",TRUE,"forgettable"
"1327","A1NIR9P71IFEU3","palatable_delicious","hi1",4,1,"English","e10",TRUE,"delicious"
"1328","A1NIR9P71IFEU3","memorable_unforgettable","low1",2,1,"English","e10",TRUE,"bland"
"1329","A1NIR9P71IFEU3","memorable_unforgettable","hi1",4,1,"English","e10",TRUE,"unforgettable"
"1330","A1NIR9P71IFEU3","some_all","low2",5,0,"English","e10",TRUE,"none"
"1331","A1NIR9P71IFEU3","some_all","low1",4,1,"English","e10",TRUE,"some"
"1332","A1NIR9P71IFEU3","liked_loved","low2",5,0,"English","e10",TRUE,"hated"
"1333","A1NIR9P71IFEU3","liked_loved","low2",1,1,"English","e10",TRUE,"hated"
"1334","A1NIR9P71IFEU3","good_excellent","low1",2,1,"English","e10",TRUE,"bad"
"1335","A1NIR9P71IFEU3","some_all","low2",3,0,"English","e10",TRUE,"none"
"1336","A1NIR9P71IFEU3","some_all","low1",5,1,"English","e10",TRUE,"some"
"1337","A1NIR9P71IFEU3","liked_loved","hi1",4,0,"English","e10",TRUE,"loved"
"1338","A1NIR9P71IFEU3","liked_loved","low2",2,0,"English","e10",TRUE,"hated"
"1339","A1NIR9P71IFEU3","some_all","hi1",4,1,"English","e10",TRUE,"all"
"1340","A1NIR9P71IFEU3","good_excellent","hi1",1,0,"English","e10",TRUE,"excellent"
"1341","A1NIR9P71IFEU3","palatable_delicious","hi2",5,1,"English","e10",TRUE,"palatable"
"1342","A1NIR9P71IFEU3","liked_loved","hi2",1,0,"English","e10",TRUE,"liked"
"1343","A1NIR9P71IFEU3","good_excellent","low2",2,0,"English","e10",TRUE,"horrible"
"1344","A1NIR9P71IFEU3","liked_loved","hi2",3,1,"English","e10",TRUE,"liked"
"1345","A1NIR9P71IFEU3","good_excellent","low1",1,1,"English","e10",TRUE,"bad"
"1346","A1NIR9P71IFEU3","palatable_delicious","hi2",3,1,"English","e10",TRUE,"palatable"
"1347","A1NIR9P71IFEU3","good_excellent","low1",5,0,"English","e10",TRUE,"bad"
"1348","A1NIR9P71IFEU3","some_all","low2",1,1,"English","e10",TRUE,"none"
"1349","A1NIR9P71IFEU3","some_all","hi2",2,0,"English","e10",TRUE,"most"
"1350","A1NIR9P71IFEU3","memorable_unforgettable","hi2",4,1,"English","e10",TRUE,"memorable"
"1351","A1NIR9P71IFEU3","some_all","hi2",3,1,"English","e10",TRUE,"most"
"1352","A1NIR9P71IFEU3","memorable_unforgettable","low1",4,0,"English","e10",TRUE,"bland"
"1353","A1NIR9P71IFEU3","palatable_delicious","low2",3,0,"English","e10",TRUE,"disgusting"
"1354","A1NIR9P71IFEU3","palatable_delicious","low1",1,1,"English","e10",TRUE,"gross"
"1355","A1NIR9P71IFEU3","memorable_unforgettable","hi1",3,0,"English","e10",TRUE,"unforgettable"
"1356","A1NIR9P71IFEU3","some_all","hi1",5,1,"English","e10",TRUE,"all"
"1357","A1NIR9P71IFEU3","palatable_delicious","low1",5,0,"English","e10",TRUE,"gross"
"1358","A1NIR9P71IFEU3","liked_loved","low1",5,0,"English","e10",TRUE,"disliked"
"1359","A1NIR9P71IFEU3","liked_loved","low2",3,0,"English","e10",TRUE,"hated"
"1360","A1NIR9P71IFEU3","memorable_unforgettable","hi2",2,0,"English","e10",TRUE,"memorable"
"1361","A1NIR9P71IFEU3","some_all","hi1",3,0,"English","e10",TRUE,"all"
"1362","A1NIR9P71IFEU3","liked_loved","hi1",1,0,"English","e10",TRUE,"loved"
"1363","A1NIR9P71IFEU3","some_all","hi1",1,0,"English","e10",TRUE,"all"
"1364","A1NIR9P71IFEU3","liked_loved","low2",4,0,"English","e10",TRUE,"hated"
"1365","A1NIR9P71IFEU3","some_all","low1",2,0,"English","e10",TRUE,"some"
"1366","A1NIR9P71IFEU3","liked_loved","hi2",5,1,"English","e10",TRUE,"liked"
"1367","A1NIR9P71IFEU3","some_all","low2",2,0,"English","e10",TRUE,"none"
"1368","A1NIR9P71IFEU3","palatable_delicious","low1",3,0,"English","e10",TRUE,"gross"
"1369","A1NIR9P71IFEU3","good_excellent","low1",4,0,"English","e10",TRUE,"bad"
"1370","A1NIR9P71IFEU3","liked_loved","hi2",2,0,"English","e10",TRUE,"liked"
"1371","A1NIR9P71IFEU3","some_all","low1",3,1,"English","e10",TRUE,"some"
"1372","A1NIR9P71IFEU3","liked_loved","low1",2,1,"English","e10",TRUE,"disliked"
"1373","A1NIR9P71IFEU3","palatable_delicious","hi1",5,1,"English","e10",TRUE,"delicious"
"1374","A1NIR9P71IFEU3","memorable_unforgettable","low2",5,0,"English","e10",TRUE,"forgettable"
"1375","A1NIR9P71IFEU3","palatable_delicious","low2",2,0,"English","e10",TRUE,"disgusting"
"1376","A1NIR9P71IFEU3","good_excellent","hi1",4,1,"English","e10",TRUE,"excellent"
"1377","A1NIR9P71IFEU3","palatable_delicious","low2",4,0,"English","e10",TRUE,"disgusting"
"1378","A1NIR9P71IFEU3","good_excellent","hi2",3,1,"English","e10",TRUE,"good"
"1379","A1NIR9P71IFEU3","memorable_unforgettable","hi2",1,1,"English","e10",TRUE,"memorable"
"1380","A1NIR9P71IFEU3","palatable_delicious","hi1",3,0,"English","e10",TRUE,"delicious"
"1381","A1NIR9P71IFEU3","good_excellent","hi2",5,1,"English","e10",TRUE,"good"
"1382","A1NIR9P71IFEU3","memorable_unforgettable","hi1",5,1,"English","e10",TRUE,"unforgettable"
"1383","A1NIR9P71IFEU3","memorable_unforgettable","low2",1,0,"English","e10",TRUE,"forgettable"
"1384","A1NIR9P71IFEU3","palatable_delicious","hi2",4,1,"English","e10",TRUE,"palatable"
"1385","A1NIR9P71IFEU3","good_excellent","hi1",2,0,"English","e10",TRUE,"excellent"
"1386","A1NIR9P71IFEU3","good_excellent","hi1",3,0,"English","e10",TRUE,"excellent"
"1387","A1NIR9P71IFEU3","good_excellent","low2",3,0,"English","e10",TRUE,"horrible"
"1388","A1NIR9P71IFEU3","liked_loved","hi1",5,1,"English","e10",TRUE,"loved"
"1389","A1NIR9P71IFEU3","memorable_unforgettable","low1",3,0,"English","e10",TRUE,"bland"
"1390","A1NIR9P71IFEU3","good_excellent","low2",5,0,"English","e10",TRUE,"horrible"
"1391","A1NIR9P71IFEU3","palatable_delicious","low1",2,0,"English","e10",TRUE,"gross"
"1392","A1NIR9P71IFEU3","palatable_delicious","hi1",1,0,"English","e10",TRUE,"delicious"
"1393","A1NIR9P71IFEU3","some_all","low2",4,0,"English","e10",TRUE,"none"
"1394","A1NIR9P71IFEU3","some_all","hi2",1,0,"English","e10",TRUE,"most"
"1395","A1NIR9P71IFEU3","liked_loved","hi1",2,0,"English","e10",TRUE,"loved"
"1396","A1NIR9P71IFEU3","memorable_unforgettable","low1",5,0,"English","e10",TRUE,"bland"
"1397","A1NIR9P71IFEU3","memorable_unforgettable","low2",3,1,"English","e10",TRUE,"forgettable"
"1398","A1NIR9P71IFEU3","some_all","hi2",5,1,"English","e10",TRUE,"most"
"1399","A1NIR9P71IFEU3","some_all","hi2",4,1,"English","e10",TRUE,"most"
"1400","A1NIR9P71IFEU3","good_excellent","hi1",5,1,"English","e10",TRUE,"excellent"
"1401","A1GR8T8TUTJO00","some_all","hi2",3,1,"English","e10",TRUE,"most"
"1402","A1GR8T8TUTJO00","palatable_delicious","low1",5,0,"English","e10",TRUE,"gross"
"1403","A1GR8T8TUTJO00","liked_loved","low2",2,1,"English","e10",TRUE,"hated"
"1404","A1GR8T8TUTJO00","good_excellent","hi2",4,1,"English","e10",TRUE,"good"
"1405","A1GR8T8TUTJO00","palatable_delicious","hi1",2,0,"English","e10",TRUE,"delicious"
"1406","A1GR8T8TUTJO00","memorable_unforgettable","low1",2,1,"English","e10",TRUE,"bland"
"1407","A1GR8T8TUTJO00","memorable_unforgettable","low1",5,0,"English","e10",TRUE,"bland"
"1408","A1GR8T8TUTJO00","some_all","low1",5,1,"English","e10",TRUE,"some"
"1409","A1GR8T8TUTJO00","some_all","hi2",1,0,"English","e10",TRUE,"most"
"1410","A1GR8T8TUTJO00","some_all","low1",2,0,"English","e10",TRUE,"some"
"1411","A1GR8T8TUTJO00","good_excellent","hi1",3,1,"English","e10",TRUE,"excellent"
"1412","A1GR8T8TUTJO00","liked_loved","hi1",3,1,"English","e10",TRUE,"loved"
"1413","A1GR8T8TUTJO00","good_excellent","low1",3,0,"English","e10",TRUE,"bad"
"1414","A1GR8T8TUTJO00","memorable_unforgettable","low1",4,0,"English","e10",TRUE,"bland"
"1415","A1GR8T8TUTJO00","palatable_delicious","hi2",4,1,"English","e10",TRUE,"palatable"
"1416","A1GR8T8TUTJO00","good_excellent","hi1",4,1,"English","e10",TRUE,"excellent"
"1417","A1GR8T8TUTJO00","memorable_unforgettable","hi1",5,1,"English","e10",TRUE,"unforgettable"
"1418","A1GR8T8TUTJO00","palatable_delicious","low2",5,0,"English","e10",TRUE,"disgusting"
"1419","A1GR8T8TUTJO00","some_all","hi2",5,1,"English","e10",TRUE,"most"
"1420","A1GR8T8TUTJO00","liked_loved","hi2",1,0,"English","e10",TRUE,"liked"
"1421","A1GR8T8TUTJO00","liked_loved","low1",4,0,"English","e10",TRUE,"disliked"
"1422","A1GR8T8TUTJO00","some_all","hi1",2,0,"English","e10",TRUE,"all"
"1423","A1GR8T8TUTJO00","some_all","hi1",5,1,"English","e10",TRUE,"all"
"1424","A1GR8T8TUTJO00","some_all","low2",4,0,"English","e10",TRUE,"none"
"1425","A1GR8T8TUTJO00","palatable_delicious","low2",2,1,"English","e10",TRUE,"disgusting"
"1426","A1GR8T8TUTJO00","palatable_delicious","hi2",3,1,"English","e10",TRUE,"palatable"
"1427","A1GR8T8TUTJO00","good_excellent","hi2",3,1,"English","e10",TRUE,"good"
"1428","A1GR8T8TUTJO00","good_excellent","hi1",5,1,"English","e10",TRUE,"excellent"
"1429","A1GR8T8TUTJO00","palatable_delicious","low1",1,1,"English","e10",TRUE,"gross"
"1430","A1GR8T8TUTJO00","good_excellent","low2",4,0,"English","e10",TRUE,"horrible"
"1431","A1GR8T8TUTJO00","liked_loved","low2",3,0,"English","e10",TRUE,"hated"
"1432","A1GR8T8TUTJO00","palatable_delicious","hi2",1,0,"English","e10",TRUE,"palatable"
"1433","A1GR8T8TUTJO00","memorable_unforgettable","hi2",5,1,"English","e10",TRUE,"memorable"
"1434","A1GR8T8TUTJO00","palatable_delicious","low1",3,0,"English","e10",TRUE,"gross"
"1435","A1GR8T8TUTJO00","liked_loved","hi2",3,1,"English","e10",TRUE,"liked"
"1436","A1GR8T8TUTJO00","good_excellent","low2",3,0,"English","e10",TRUE,"horrible"
"1437","A1GR8T8TUTJO00","some_all","hi1",4,1,"English","e10",TRUE,"all"
"1438","A1GR8T8TUTJO00","liked_loved","low1",1,0,"English","e10",TRUE,"disliked"
"1439","A1GR8T8TUTJO00","some_all","low2",5,0,"English","e10",TRUE,"none"
"1440","A1GR8T8TUTJO00","palatable_delicious","hi1",5,1,"English","e10",TRUE,"delicious"
"1441","A1GR8T8TUTJO00","memorable_unforgettable","hi2",2,0,"English","e10",TRUE,"memorable"
"1442","A1GR8T8TUTJO00","palatable_delicious","low1",2,1,"English","e10",TRUE,"gross"
"1443","A1GR8T8TUTJO00","liked_loved","low2",4,0,"English","e10",TRUE,"hated"
"1444","A1GR8T8TUTJO00","good_excellent","hi1",1,0,"English","e10",TRUE,"excellent"
